crop,harvest_area_km2,upper_bound_mt,lower_bound_mt,envelope_width_mt
bean,14031.394578171921,5989811.52617345,2358.4914185714024,5987453.034754879
bean,14080.627541604104,5990530.045888795,2385.6277143485427,5988144.418174446
bean,14129.860505036286,5991241.561045032,2413.111908789186,5988828.449136243
bean,14179.093468468469,5991940.912281942,2440.908420302431,5989500.00386164
bean,14228.32643190065,5992639.735609546,2468.917449798295,5990170.818159748
bean,14277.559395332833,5993333.16168612,2497.1267418512216,5990836.034944268
bean,14326.792358765015,5994016.52184155,2525.541814720613,5991490.98002683
bean,14376.025322197196,5994697.300066885,2554.1210971149453,5992143.17896977
bean,14425.25828562938,5995372.51730334,2583.0628186114727,5992789.454484729
bean,14474.49124906156,5996043.939293375,2612.240956598217,5993431.698336777
bean,14523.724212493744,5996710.270388155,2641.725675256035,5994068.544712899
bean,14572.957175925925,5997372.478662792,2671.7169924634936,5994700.761670328
bean,14622.190139358108,5998025.540194594,2702.0192496654695,5995323.520944929
bean,14671.42310279029,5998673.538947693,2732.5676456475217,5995940.9713020455
bean,14720.656066222473,5999317.774451288,2763.2947662105344,5996554.479685077
bean,14769.889029654654,5999958.934585148,2794.218593788252,5997164.715991359
bean,14819.121993086837,6000596.57043083,2825.487782565358,5997771.082648265
bean,14868.354956519019,6001233.52432908,2857.057685213033,5998376.466643867
bean,14917.5879199512,6001866.773170085,2888.908843065136,5998977.86432702
bean,14966.820883383383,6002495.257794761,2921.100482120028,5999574.157312641
bean,15016.053846815565,6003122.080806106,2953.5135352162324,6000168.56727089
bean,15065.286810247748,6003742.229262281,2986.173993656171,6000756.055268625
bean,15114.51977367993,6004352.154058573,3019.1402364337478,6001333.013822139
bean,15163.752737112112,6004963.899666993,3052.1560886687785,6001911.743578324
bean,15212.985700544294,6005571.869326403,3085.3355929721265,6002486.533733431
bean,15262.218663976477,6006177.99585168,3118.8845893107405,6003059.111262369
bean,15311.451627408658,6006774.769988446,3152.6640777062444,6003622.105910739
bean,15360.684590840841,6007369.64957896,3186.629881022258,6004183.019697937
bean,15409.917554273023,6007958.450542952,3221.008816709097,6004737.441726243
bean,15459.150517705206,6008541.491256275,3255.760491861275,6005285.730764414
bean,15508.383481137387,6009118.735555084,3290.8102242430164,6005827.925330841
bean,15557.616444569569,6009692.546050251,3326.372195737739,6006366.173854514
bean,15606.849408001752,6010263.248572017,3362.3382789031402,6006900.910293114
bean,15656.082371433933,6010828.763702157,3398.703166226169,6007430.060535931
bean,15705.315334866116,6011385.772091164,3435.382955094857,6007950.389136069
bean,15754.548298298298,6011940.164441037,3472.423570649946,6008467.740870387
bean,15803.78126173048,6012488.026983537,3509.9132346598503,6008978.113748877
bean,15853.014225162662,6013031.694870071,3547.7480322884535,6009483.946837782
bean,15902.247188594845,6013576.82122462,3585.815578666942,6009991.005645953
bean,15951.480152027027,6014114.820504574,3624.13908985212,6010490.6814147215
bean,16000.71311545921,6014649.759585055,3663.003894816529,6010986.755690238
bean,16049.946078891391,6015182.13760607,3702.234382447118,6011479.9032236235
bean,16099.179042323573,6015710.881181881,3741.7743933733473,6011969.106788508
bean,16148.412005755756,6016237.449151814,3781.64144110629,6012455.807710708
bean,16197.644969187937,6016758.391803852,3821.933690209753,6012936.458113642
bean,16246.87793262012,6017275.957633072,3862.6922301849067,6013413.265402887
bean,16296.110896052302,6017788.52510148,3903.9149469710287,6013884.610154509
bean,16345.343859484485,6018300.090762691,3945.613594496899,6014354.477168194
bean,16394.576822916668,6018805.9460384315,3987.87310650252,6014818.072931929
bean,16443.809786348847,6019304.557705076,4030.554109980642,6015274.003595096
bean,16493.04274978103,6019802.559367249,4073.8595962635113,6015728.699770985
bean,16542.275713213214,6020291.733165051,4117.627338885896,6016174.105826165
bean,16591.508676645397,6020783.379335359,4161.728167030951,6016621.651168328
bean,16640.741640077576,6021272.781217131,4206.053126270376,6017066.728090861
bean,16689.97460350976,6021757.96357873,4250.446860164729,6017507.5167185655
bean,16739.207566941943,6022240.466216079,4295.181413015787,6017945.284803064
bean,16788.440530374122,6022718.750985959,4340.130521983716,6018378.620463975
bean,16837.673493806305,6023193.821149018,4385.325784057283,6018808.49536496
bean,16886.90645723849,6023665.379634954,4430.974222863883,6019234.40541209
bean,16936.139420670672,6024129.062325483,4476.88903656248,6019652.173288921
bean,16985.37238410285,6024593.457044739,4523.066901025045,6020070.390143714
bean,17034.605347535035,6025056.024414926,4569.600917984,6020486.423496942
bean,17083.838310967218,6025513.083036384,4616.362289270695,6020896.720747113
bean,17133.0712743994,6025964.969051991,4663.518113045978,6021301.450938945
bean,17182.30423783158,6026416.783976912,4711.163215396796,6021705.620761515
bean,17231.537201263764,6026857.655204422,4759.178237657729,6022098.476966764
bean,17280.770164695947,6027301.545520076,4807.601258829479,6022493.944261246
bean,17330.003128128126,6027740.807010406,4856.218010734231,6022884.588999672
bean,17379.23609156031,6028179.925976873,4905.25106706332,6023274.67490981
bean,17428.469054992493,6028618.800985196,4954.734924612266,6023664.066060583
bean,17477.702018424676,6029054.881156538,5004.422127789066,6024050.459028749
bean,17526.934981856855,6029487.185035997,5054.374133281043,6024432.810902716
bean,17576.16794528904,6029916.601549143,5104.785684584766,6024811.815864558
bean,17625.40090872122,6030342.983479945,5155.647174383162,6025187.3363055615
bean,17674.633872153405,6030764.911889211,5207.173294284713,6025557.738594927
bean,17723.866835585584,6031185.612931772,5258.9321058794,6025926.680825893
bean,17773.099799017768,6031603.267142142,5311.000983882212,6026292.26615826
bean,17822.33276244995,6032016.750314111,5363.725165583855,6026653.025148527
bean,17871.56572588213,6032421.625371376,5417.151262424533,6027004.474108951
bean,17920.798689314313,6032828.485518735,5471.019738349426,6027357.465780386
bean,17970.031652746497,6033232.518631674,5525.375518251448,6027707.143113423
bean,18019.26461617868,6033634.141154029,5580.252568492772,6028053.888585537
bean,18068.49757961086,6034034.445131683,5635.572259752763,6028398.87287193
bean,18117.730543043042,6034432.037975671,5691.3888623779085,6028740.649113293
bean,18166.963506475226,6034823.244852564,5747.744938600573,6029075.4999139635
bean,18216.19646990741,6035214.354276826,5804.557977034746,6029409.796299791
bean,18265.42943333959,6035604.049709338,5861.962648803047,6029742.087060534
bean,18314.66239677177,6035991.805848458,5919.942353569559,6030071.863494888
bean,18363.895360203955,6036375.288662431,5978.545159828266,6030396.743502603
bean,18413.128323636134,6036757.603070786,6037.688271621613,6030719.914799165
bean,18462.361287068317,6037138.502927965,6097.505931999223,6031040.996995965
bean,18511.5942505005,6037516.14421889,6158.014350715462,6031358.129868175
bean,18560.827213932684,6037891.028968126,6218.906904734715,6031672.122063391
bean,18610.060177364863,6038262.24434318,6280.353805225879,6031981.890537954
bean,18659.293140797046,6038631.921618129,6342.233560034497,6032289.688058095
bean,18708.52610422923,6038995.368238702,6404.656406064665,6032590.711832638
bean,18757.759067661413,6039358.149685422,6467.889207763031,6032890.260477659
bean,18806.992031093592,6039720.228373673,6531.790923383549,6033188.43745029
bean,18856.224994525775,6040078.365028005,6596.353743610022,6033482.011284395
bean,18905.45795795796,6040431.746885006,6661.478154220142,6033770.268730787
bean,18954.690921390138,6040779.998627542,6726.885012276426,6034053.113615265
bean,19003.92388482232,6041127.5262887655,6792.731173391094,6034334.795115374
bean,19053.156848254504,6041473.669710666,6858.921656941291,6034614.748053725
bean,19102.389811686688,6041816.445172166,6925.710774536087,6034890.73439763
bean,19151.622775118867,6042153.044352664,6993.317942488781,6035159.726410175
bean,19200.85573855105,6042491.024246936,7061.570836677801,6035429.453410258
bean,19250.088701983233,6042822.218142671,7130.734144312097,6035691.483998358
bean,19299.321665415417,6043147.042273201,7200.657524757573,6035946.384748443
bean,19348.554628847596,6043471.486794487,7271.312472371377,6036200.174322115
bean,19397.78759227978,6043793.656734647,7342.5920474577915,6036451.06468719
bean,19447.020555711963,6044113.005321562,7414.554106356248,6036698.451215206
bean,19496.253519144142,6044428.570783274,7487.137653103109,6036941.433130171
bean,19545.486482576325,6044744.48690569,7560.145769915204,6037184.341135775
bean,19594.71944600851,6045057.251336615,7633.738856460435,6037423.512480154
bean,19643.95240944069,6045368.186671287,7708.1088756725485,6037660.0777956145
bean,19693.18537287287,6045673.319171121,7783.088120321374,6037890.2310508
bean,19742.418336305054,6045977.542393971,7858.46416868318,6038119.078225288
bean,19791.651299737237,6046280.8352516545,7934.578877730516,6038346.256373924
bean,19840.88426316942,6046582.838096412,8011.1459610087095,6038571.692135403
bean,19890.1172266016,6046884.735780169,8088.549446066472,6038796.186334102
bean,19939.350190033783,6047184.835717972,8166.773083157604,6039018.0626348145
bean,19988.583153465966,6047481.748895787,8245.600778023661,6039236.148117763
bean,20037.81611689815,6047776.173980854,8324.641814637425,6039451.532166217
bean,20087.04908033033,6048067.036174904,8404.076735859258,6039662.959439045
bean,20136.282043762512,6048353.383261574,8484.632246817278,6039868.751014757
bean,20185.515007194695,6048643.047696139,8565.71938036402,6040077.328315775
bean,20234.747970626875,6048927.373556399,8647.369086386137,6040280.004470013
bean,20283.98093405906,6049212.018489837,8729.730672930253,6040482.287816906
bean,20333.21389749124,6049491.833919155,8813.0733729358,6040678.76054622
bean,20382.446860923425,6049769.851070743,8897.338430192904,6040872.51264055
bean,20431.679824355604,6050046.510807277,8982.306245211155,6041064.204562065
bean,20480.912787787787,6050316.778283015,9068.00061233862,6041248.777670676
bean,20530.14575121997,6050586.880713446,9154.042531710471,6041432.838181736
bean,20579.378714652154,6050857.653389213,9240.365871099792,6041617.287518113
bean,20628.611678084333,6051126.783250425,9327.06167964647,6041799.721570779
bean,20677.844641516516,6051391.019762186,9414.403262018224,6041976.616500168
bean,20727.0776049487,6051655.857278117,9502.28047425005,6042153.576803867
bean,20776.31056838088,6051920.771051223,9591.045038493043,6042329.72601273
bean,20825.543531813062,6052182.16962347,9680.59401916231,6042501.575604307
bean,20874.776495245245,6052439.174597206,9770.966121854159,6042668.208475351
bean,20924.00945867743,6052696.919397162,9862.36119997839,6042834.558197184
bean,20973.242422109608,6052952.4223941,9954.802064431798,6042997.620329668
bean,21022.47538554179,6053205.460246763,10047.496847090666,6043157.963399673
bean,21071.708348973974,6053456.893176793,10140.88654428879,6043316.006632504
bean,21120.941312406158,6053708.080490633,10234.879080620642,6043473.201410012
bean,21170.174275838337,6053955.923323633,10329.388908366373,6043626.5344152665
bean,21219.40723927052,6054199.051793478,10424.416922288934,6043774.6348711895
bean,21268.640202702703,6054444.080888946,10520.016540206985,6043924.064348739
bean,21317.873166134883,6054688.561040144,10616.021444719107,6044072.539595425
bean,21367.106129567066,6054932.077616699,10712.797177668386,6044219.28043903
bean,21416.33909299925,6055170.549426238,10810.153562560025,6044360.395863678
bean,21465.572056431432,6055407.965880172,10908.514119880327,6044499.451760292
bean,21514.805019863612,6055643.629991894,11007.905350347824,6044635.724641546
bean,21564.037983295795,6055875.091748607,11108.057485923422,6044767.034262684
bean,21613.27094672798,6056109.0093490435,11208.84389950257,6044900.165449541
bean,21662.50391016016,6056340.491036186,11310.416910194925,6045030.074125991
bean,21711.73687359234,6056568.078038038,11412.14928378307,6045155.928754254
bean,21760.969837024524,6056797.200640799,11514.679701113046,6045282.520939685
bean,21810.202800456707,6057023.355453505,11618.277345756878,6045405.078107748
bean,21859.435763888887,6057245.794567294,11722.3250869787,6045523.469480316
bean,21908.66872732107,6057467.5374283055,11827.278578119425,6045640.258850186
bean,21957.901690753253,6057687.710322637,11933.085634317846,6045754.624688319
bean,22007.134654185436,6057903.699370539,12039.616244212868,6045864.083126326
bean,22056.367617617616,6058121.253801294,12146.910436632184,6045974.343364662
bean,22105.6005810498,6058334.986340886,12254.709016192752,6046080.277324693
bean,22154.833544481982,6058547.577169275,12363.148414520749,6046184.428754754
bean,22204.066507914165,6058759.303808453,12471.879157540963,6046287.424650911
bean,22253.299471346345,6058967.800755576,12580.942515426428,6046386.85824015
bean,22302.532434778528,6059174.390394017,12690.742862929392,6046483.6475310875
bean,22351.76539821071,6059380.701630999,12800.862740098846,6046579.838890901
bean,22400.99836164289,6059584.347268366,12911.502188315564,6046672.845080051
bean,22450.231325075074,6059789.780595526,13022.539928580227,6046767.240666945
bean,22499.464288507257,6059991.763605213,13134.046345873536,6046857.717259339
bean,22548.69725193944,6060194.36795802,13245.917518941935,6046948.450439079
bean,22597.93021537162,6060393.348008642,13359.194454011858,6047034.1535546305
bean,22647.163178803803,6060591.27687536,13472.86434321181,6047118.412532148
bean,22696.396142235986,6060786.875580503,13587.34023600525,6047199.535344497
bean,22745.62910566817,6060983.105327925,13702.400297790833,6047280.705030134
bean,22794.86206910035,6061177.426128293,13818.676987284705,6047358.749141009
bean,22844.095032532532,6061370.725469637,13935.679839024271,6047435.045630612
bean,22893.327995964715,6061563.431317681,14052.951016844341,6047510.480300837
bean,22942.560959396895,6061755.78705909,14171.04638768455,6047584.740671406
bean,22991.793922829078,6061942.955016099,14289.470553623436,6047653.484462475
bean,23041.02688626126,6062130.646294266,14408.479968172878,6047722.1663260935
bean,23090.259849693444,6062317.181245663,14528.8367143347,6047788.344531328
bean,23139.492813125624,6062502.429601694,14650.247522231926,6047852.182079462
bean,23188.725776557807,6062685.971220829,14772.16980280557,6047913.801418023
bean,23237.95873998999,6062867.7438189825,14894.40104233953,6047973.342776643
bean,23287.191703422173,6063048.575446836,15017.111767596338,6048031.463679239
bean,23336.424666854353,6063228.740698629,15140.258761061614,6048088.481937568
bean,23385.657630286536,6063409.279393732,15263.560372949541,6048145.719020782
bean,23434.89059371872,6063586.631297323,15387.488275152044,6048199.143022171
bean,23484.123557150902,6063762.554181898,15512.275056691453,6048250.279125206
bean,23533.356520583082,6063936.596363517,15638.285505940039,6048298.310857577
bean,23582.589484015265,6064111.6650738735,15765.228680652988,6048346.436393221
bean,23631.82244744745,6064283.6879678015,15892.702905318567,6048390.985062483
bean,23681.055410879628,6064454.5303727295,16020.54137560772,6048433.988997121
bean,23730.28837431181,6064625.0902774455,16149.243475830674,6048475.846801614
bean,23779.521337743994,6064792.303338204,16279.42610497988,6048512.877233224
bean,23828.754301176177,6064961.857606462,16411.134397374863,6048550.723209088
bean,23877.987264608357,6065127.953183953,16544.214429191557,6048583.738754761
bean,23927.22022804054,6065293.894668388,16679.15102405839,6048614.74364433
bean,23976.453191472723,6065457.991337816,16815.22884173274,6048642.762496083
bean,24025.686154904906,6065621.437831029,16952.55479860155,6048668.883032428
bean,24074.919118337086,6065784.954236564,17090.81869069355,6048694.13554587
bean,24124.15208176927,6065947.975413244,17230.46228511773,6048717.513128126
bean,24173.385045201452,6066108.564591187,17371.28437890521,6048737.280212282
bean,24222.61800863363,6066265.472812687,17513.912800145365,6048751.560012542
bean,24271.850972065815,6066423.571274767,17657.643622663378,6048765.927652103
bean,24321.083935497998,6066580.70963983,17802.29455644196,6048778.415083388
bean,24370.31689893018,6066737.100852141,17947.49333207293,6048789.607520068
bean,24419.54986236236,6066892.62063789,18093.447363134266,6048799.1732747555
bean,24468.782825794544,6067047.558103176,18240.29964925863,6048807.258453917
bean,24518.015789226727,6067200.131737798,18388.752772596818,6048811.378965202
bean,24567.24875265891,6067351.231603831,18538.67203651209,6048812.559567319
bean,24616.48171609109,6067502.262291026,18689.68281769487,6048812.579473332
bean,24665.714679523273,6067650.435854035,18841.967606114817,6048808.46824792
bean,24714.947642955456,6067798.481850026,18995.843258986377,6048802.63859104
bean,24764.180606387636,6067946.118463371,19150.705777072748,6048795.412686299
bean,24813.41356981982,6068092.512942885,19306.250986539453,6048786.261956345
bean,24862.646533252002,6068237.299675311,19462.71640909351,6048774.583266217
bean,24911.879496684185,6068380.643164613,19619.321265535236,6048761.321899078
bean,24961.112460116365,6068525.600073508,19777.1632989691,6048748.436774539
bean,25010.345423548548,6068670.789388755,19936.753394812276,6048734.035993943
bean,25059.57838698073,6068809.554621711,20098.12281979767,6048711.431801913
bean,25108.811350412914,6068949.480743506,20260.083478953096,6048689.397264553
bean,25158.044313845094,6069088.558443644,20423.652473672442,6048664.905969972
bean,25207.277277277277,6069224.263506662,20587.746812859343,6048636.516693803
bean,25256.51024070946,6069360.705987862,20752.444213337967,6048608.261774524
bean,25305.74320414164,6069494.487086045,20918.296462907783,6048576.190623137
bean,25354.976167573823,6069627.094319829,21085.27366202477,6048541.820657804
bean,25404.209131006006,6069756.38048115,21253.324628967723,6048503.055852182
bean,25453.44209443819,6069887.384146484,21422.86873932796,6048464.515407155
bean,25502.67505787037,6070016.663221758,21593.413832585065,6048423.2493891725
bean,25551.90802130255,6070144.956165547,21764.408414016907,6048380.54775153
bean,25601.140984734735,6070272.277955004,21936.73585804242,6048335.542096961
bean,25650.373948166918,6070399.249800761,22111.162887545473,6048288.086913216
bean,25699.606911599098,6070524.285349728,22286.87406578817,6048237.411283939
bean,25748.83987503128,6070648.998770516,22463.81988456806,6048185.178885948
bean,25798.072838463464,6070772.224839052,22642.470058885618,6048129.754780167
bean,25847.305801895644,6070895.459473897,22822.193470515398,6048073.266003381
bean,25896.538765327827,6071018.366901215,23002.662855857878,6048015.704045357
bean,25945.77172876001,6071139.808640001,23183.413346209476,6047956.395293792
bean,25995.004692192193,6071261.204855556,23364.831083795365,6047896.373771761
bean,26044.237655624373,6071382.440659211,23548.059338571315,6047834.3813206395
bean,26093.470619056556,6071504.2051394135,23733.15226672224,6047771.052872691
bean,26142.70358248874,6071622.094662931,23919.355621316237,6047702.739041614
bean,26191.936545920922,6071740.632851168,24106.59695525225,6047634.035895916
bean,26241.1695093531,6071859.181927472,24295.585647975855,6047563.596279496
bean,26290.402472785285,6071977.837290969,24486.65250005678,6047491.184790912
bean,26339.635436217468,6072094.423963609,24679.433396728506,6047414.99056688
bean,26388.868399649647,6072211.4494975675,24872.969086321857,6047338.4804112455
bean,26438.10136308183,6072326.996486538,25066.86611142128,6047260.130375117
bean,26487.334326514014,6072441.954517209,25261.724729029247,6047180.2297881795
bean,26536.567289946197,6072554.601137173,25457.98238262529,6047096.618754548
bean,26585.800253378377,6072668.9496853445,25656.187614465067,6047012.762070879
bean,26635.03321681056,6072781.946459853,25856.37336960893,6046925.573090244
bean,26684.266180242743,6072892.518613457,26058.38336167876,6046834.135251778
bean,26733.499143674926,6073005.033820628,26261.10980783485,6046743.924012793
bean,26782.732107107106,6073117.2607521275,26464.85274273053,6046652.408009397
bean,26831.96507053929,6073226.675245483,26670.528892489576,6046556.146352994
bean,26881.198033971472,6073338.076898386,26877.079643615536,6046460.99725477
bean,26930.43099740365,6073448.815959438,27084.681439129625,6046364.134520308
bean,26979.663960835835,6073556.27915351,27293.969324835907,6046262.309828674
bean,27028.896924268018,6073665.589429307,27504.941058323282,6046160.648370983
bean,27078.1298877002,6073773.427102745,27717.871846944603,6046055.5552558
bean,27127.36285113238,6073882.663925212,27932.704277088887,6045949.959648123
bean,27176.595814564564,6073988.944103705,28148.80785957584,6045840.136244129
bean,27225.828777996747,6074095.898149486,28367.163858825515,6045728.73429066
bean,27275.06174142893,6074201.379196622,28587.125534021325,6045614.253662601
bean,27324.29470486111,6074304.529314421,28808.951839979178,6045495.577474442
bean,27373.527668293293,6074409.827788846,29033.24328987731,6045376.584498968
bean,27422.760631725476,6074514.092852719,29259.453586958214,6045254.639265761
bean,27471.99359515766,6074615.892810993,29486.62276276277,6045129.27004823
bean,27521.22655858984,6074717.255778271,29715.360422927133,6045001.895355344
bean,27570.45952202202,6074818.717838936,29945.54842585608,6044873.1694130795
bean,27619.692485454205,6074920.670396082,30178.47922171337,6044742.191174368
bean,27668.925448886384,6075020.312021699,30412.736398032383,6044607.575623667
bean,27718.158412318568,6075119.645897429,30647.802319314607,6044471.843578115
bean,27767.39137575075,6075217.922014656,30884.550137830312,6044333.371876826
bean,27816.624339182934,6075314.835368496,31123.931544100742,6044190.9038243955
bean,27865.857302615113,6075411.342938447,31366.21664548541,6044045.126292962
bean,27915.090266047297,6075507.146182399,31610.37283322459,6043896.773349174
bean,27964.32322947948,6075602.35859941,31855.8146019267,6043746.543997483
bean,28013.556192911663,6075696.036783659,32101.965830030404,6043594.070953628
bean,28062.789156343842,6075790.169237583,32349.28435734583,6043440.884880237
bean,28112.022119776026,6075884.203438298,32598.329012784638,6043285.874425514
bean,28161.25508320821,6075977.215673807,32849.751614263805,6043127.464059543
bean,28210.48804664039,6076069.87884219,33103.21052632057,6042966.66831587
bean,28259.72101007257,6076161.4598052595,33359.26114041923,6042802.19866484
bean,28308.953973504755,6076251.468176007,33616.649735027146,6042634.81844098
bean,28358.186936936938,6076340.984844827,33875.856911856914,6042465.12793297
bean,28407.419900369117,6076431.050248092,34137.18869873375,6042293.861549358
bean,28456.6528638013,6076519.440660519,34400.64906803867,6042118.79159248
bean,28505.885827233484,6076604.996849747,34665.15892090007,6041939.837928847
bean,28555.118790665667,6076693.637269042,34930.82934697135,6041762.807922071
bean,28604.351754097846,6076781.441941665,35198.77323895568,6041582.668702709
bean,28653.58471753003,6076866.1871951055,35469.099399263236,6041397.087795842
bean,28702.817680962213,6076952.6274742745,35740.43525337246,6041212.192220902
bean,28752.050644394392,6077037.218724368,36014.54727967425,6041022.671444694
bean,28801.283607826575,6077121.876848423,36290.263289961316,6040831.613558462
bean,28850.51657125876,6077206.471961281,36568.376965851465,6040638.09499543
bean,28899.74953469094,6077289.390483565,36848.74062567032,6040440.6498578945
bean,28948.98249812312,6077371.367130513,37131.88507597874,6040239.482054534
bean,28998.215461555305,6077452.592860574,37417.22953546319,6040035.363325111
bean,29047.448424987488,6077534.688222841,37705.11341414877,6039829.574808693
bean,29096.68138841967,6077613.903086083,37994.77272858879,6039619.130357495
bean,29145.91435185185,6077693.388046599,38286.542651527365,6039406.845395071
bean,29195.147315284034,6077773.01973689,38581.66850503374,6039191.351231856
bean,29244.380278716217,6077851.33994384,38880.01704647844,6038971.322897362
bean,29293.613242148396,6077929.945199937,39179.46779265124,6038750.477407285
bean,29342.84620558058,6078006.966861419,39480.123113268004,6038526.843748151
bean,29392.079169012763,6078083.036734186,39782.03046099932,6038301.006273187
bean,29441.312132444946,6078159.648732902,40084.80155270482,6038074.847180197
bean,29490.545095877125,6078234.0,40389.43725217279,6037844.562747827
bean,29539.77805930931,6078308.875430986,40697.84495823948,6037611.030472747
bean,29589.01102274149,6078383.557950107,41008.66494385852,6037374.893006248
bean,29638.243986173675,6078456.72442478,41321.50178167768,6037135.2226431025
bean,29687.476949605854,6078529.583748008,41636.033600557435,6036893.5501474505
bean,29736.709913038037,6078604.536803705,41953.26607047652,6036651.270733228
bean,29785.94287647022,6078677.840475668,42272.00116002503,6036405.8393156435
bean,29835.1758399024,6078748.176621484,42593.632897019605,6036154.543724464
bean,29884.408803334583,6078818.188373032,42919.05603806931,6035899.1323349625
bean,29933.641766766767,6078886.782237947,43248.47344049533,6035638.308797452
bean,29982.87473019895,6078954.223666289,43581.655298319594,6035372.568367969
bean,30032.10769363113,6079023.061540264,43918.82558376472,6035104.235956499
bean,30081.340657063312,6079090.236802218,44257.806384119685,6034832.430418097
bean,30130.573620495496,6079157.616478827,44600.229500084555,6034557.386978743
bean,30179.80658392768,6079223.576116242,44946.238475129394,6034277.337641113
bean,30229.03954735986,6079289.202412199,45294.93804241941,6033994.26436978
bean,30278.27251079204,6079354.205329733,45647.15630388243,6033707.04902585
bean,30327.505474224225,6079419.924817222,46002.25220265073,6033417.672614572
bean,30376.738437656404,6079483.083712483,46360.99054514933,6033122.093167334
bean,30425.971401088587,6079546.034604553,46721.80747852146,6032824.227126032
bean,30475.20436452077,6079608.421850243,47085.188844081524,6032523.233006161
bean,30524.437327952954,6079669.824549113,47449.33914141677,6032220.485407697
bean,30573.670291385133,6079732.428525131,47816.35434610208,6031916.074179029
bean,30622.903254817316,6079793.375421738,48187.29269342835,6031606.08272831
bean,30672.1362182495,6079852.885588714,48562.67398062095,6031290.211608093
bean,30721.369181681683,6079913.782662458,48941.04627058429,6030972.736391873
bean,30770.602145113862,6079972.982870666,49322.10943530927,6030650.873435357
bean,30819.835108546045,6080032.665695761,49704.444080674635,6030328.221615086
bean,30869.06807197823,6080089.6558419615,50087.92194126967,6030001.733900691
bean,30918.30103541041,6080146.871758005,50474.37323933354,6029672.498518671
bean,30967.53399884259,6080203.000887211,50863.31601006622,6029339.684877145
bean,31016.766962274774,6080259.512239751,51254.190641923924,6029005.321597828
bean,31065.999925706958,6080313.914691131,51648.06069065155,6028665.854000479
bean,31115.232889139137,6080368.379425848,52045.43622168296,6028322.9432041645
bean,31164.46585257132,6080423.611741712,52446.2098911512,6027977.401850561
bean,31213.698816003503,6080478.730169474,52848.44441158916,6027630.285757885
bean,31262.931779435687,6080533.847394765,53252.670464657516,6027281.176930108
bean,31312.164742867866,6080587.3967767535,53659.46296271542,6026927.933814038
bean,31361.39770630005,6080639.820598291,54068.90375952002,6026570.916838772
bean,31410.630669732232,6080690.200524054,54482.21711162544,6026207.983412428
bean,31459.863633164416,6080741.407366278,54899.67322747624,6025841.734138802
bean,31509.096596596595,6080793.378890567,55319.657723032484,6025473.721167535
bean,31558.32956002878,6080844.190517753,55744.63426477614,6025099.556252977
bean,31607.56252346096,6080894.887401965,56172.98897644842,6024721.898425517
bean,31656.79548689314,6080944.169488849,56602.50709167907,6024341.66239717
bean,31706.028450325324,6080994.735052835,57034.97678818893,6023959.758264646
bean,31755.261413757507,6081043.397330401,57469.219192024495,6023574.178138377
bean,31804.49437718969,6081092.929270534,57906.7686677269,6023186.160602807
bean,31853.72734062187,6081139.807844523,58345.874569707026,6022793.933274817
bean,31902.960304054053,6081188.038429054,58787.14035721276,6022400.898071841
bean,31952.193267486236,6081236.392904578,59231.53479683018,6022004.8581077475
bean,32001.42623091842,6081282.967240111,59678.057034393016,6021604.910205718
bean,32050.6591943506,6081329.904731146,60129.10829763041,6021200.796433516
bean,32099.892157782782,6081376.057976233,60583.183346061574,6020792.874630171
bean,32149.125121214965,6081422.918783848,61039.5834774099,6020383.335306439
bean,32198.358084647145,6081468.662405008,61501.066084917366,6019967.596320091
bean,32247.591048079328,6081515.003887591,61964.96314504491,6019550.040742546
bean,32296.82401151151,6081559.541549717,62431.24611305122,6019128.295436665
bean,32346.056974943695,6081604.873739922,62902.00781981704,6018702.865920105
bean,32395.289938375874,6081649.627319234,63375.8552121751,6018273.772107059
bean,32444.522901808057,6081694.108471995,63853.88166310394,6017840.226808892
bean,32493.75586524024,6081739.4604103,64336.518596907925,6017402.941813392
bean,32542.988828672424,6081783.678161957,64822.087612461735,6016961.590549496
bean,32592.221792104603,6081827.783836173,65311.20840426247,6016516.57543191
bean,32641.454755536786,6081872.413288745,65802.37061104177,6016070.042677703
bean,32690.68771896897,6081915.656902219,66296.28189765793,6015619.375004562
bean,32739.92068240115,6081957.132282179,66793.17071851982,6015163.961563659
bean,32789.153645833336,6081999.529750923,67293.78775870298,6014705.741992219
bean,32838.386609265515,6082040.128285618,67798.45182391562,6014241.676461702
bean,32887.619572697695,6082081.430166372,68307.99042238858,6013773.439743984
bean,32936.85253612988,6082121.718341718,68821.67081076701,6013300.047530951
bean,32986.08549956206,6082161.166305597,69339.70735058162,6012821.458955015
bean,33035.31846299424,6082201.374288301,69861.50684355648,6012339.867444744
bean,33084.55142642643,6082241.438810839,70386.71215711982,6011854.726653719
bean,33133.78438985861,6082280.397217901,70916.45454880485,6011363.942669096
bean,33183.017353290794,6082318.691180836,71449.17841643863,6010869.512764398
bean,33232.25031672297,6082357.570800862,71984.06488773019,6010373.505913132
bean,33281.48328015515,6082394.117246576,72523.37502078673,6009870.7422257885
bean,33330.71624358734,6082431.45589867,73067.32856207427,6009364.127336595
bean,33379.94920701952,6082468.0112341875,73614.84998188769,6008853.1612523
bean,33429.1821704517,6082504.206836807,74163.71151181665,6008340.49532499
bean,33478.415133883886,6082541.301281801,74718.49263993755,6007822.808641864
